ID,RUT,Razon Social,Fecha de actuacion (1era firma),Fecha de registro (ultima firma),Fecha de aprobacion x SII,Anio,Mes,Comuna Tributaria,Region Tributaria,Codigo de sociedad,Tipo de actuacion,Capital,Comuna Social,Region Social
3953391,77604328-1,Lab Hogar SpA,14-07-2022,14-07-2022,14-07-2022,2022,Julio,VALPARAISO,5,SpA,CONSTITUCIÓN,500000,VALPARAISO,5
3952925,77604974-3,FABRI SpA,15-07-2022,15-07-2022,15-07-2022,2022,Julio,TEMUCO,9,SpA,CONSTITUCIÓN,8000000,TEMUCO,9
3954915,77605157-8,Lavaseco y Lavandería Lava Perfect Limitada,15-07-2022,15-07-2022,15-07-2022,2022,Julio,PAINE,13,SRL,CONSTITUCIÓN,2000000,PAINE,13
3957487,77605313-9,Fundacion Ramirez y Hijos Limitada,16-07-2022,16-07-2022,16-07-2022,2022,Julio,MAIPU,13,SRL,CONSTITUCIÓN,10000000,MAIPU,13
3955713,77605711-8,Made by Nicole Spa,18-07-2022,18-07-2022,18-07-2022,2022,Julio,RIO BUENO,14,SpA,CONSTITUCIÓN,500000,RIO BUENO,14
3959221,77605834-3,RED DE ESTACIONAMIENTO Y SERVICIOS SpA,18-07-2022,18-07-2022,18-07-2022,2022,Julio,CON CON,5,SpA,CONSTITUCIÓN,4000000,CON CON,5
3958276,77605685-5,servicios medicos sagrado corazon spa,18-07-2022,18-07-2022,18-07-2022,2022,Julio,PUERTO VARAS,10,SpA,CONSTITUCIÓN,5000000,PUERTO VARAS,10
3945302,77605622-7,INMOBILIARIA BOSQUE MIRADOR SpA,15-07-2022,18-07-2022,18-07-2022,2022,Julio,FRUTILLAR,10,SpA,CONSTITUCIÓN,2000000,FRUTILLAR,10
3958964,77605864-5,EBB Asesorias Deportivas SpA,18-07-2022,18-07-2022,18-07-2022,2022,Julio,RANCAGUA,6,SpA,CONSTITUCIÓN,3000000,RANCAGUA,6
3961725,77606497-1,CK Florecer SpA,19-07-2022,19-07-2022,19-07-2022,2022,Julio,SANTIAGO,13,SpA,CONSTITUCIÓN,1000000,SANTIAGO,13
3948238,77606374-6,AGRICOLA YABAR SpA,19-07-2022,19-07-2022,19-07-2022,2022,Julio,MAULLIN,10,SpA,CONSTITUCIÓN,20000000,MAULLIN,10
3955994,77606087-9,SyC Inversiones SpA,19-07-2022,19-07-2022,19-07-2022,2022,Julio,TEMUCO,9,SpA,CONSTITUCIÓN,1500000,TEMUCO,9
3965310,77607471-3,INVERSIONES SILVA Y CELIS LIMITADA,21-07-2022,21-07-2022,21-07-2022,2022,Julio,SAN VICENTE T-T,6,SRL,CONSTITUCIÓN,3000000,SAN VICENTE T-T,6
3962956,77607234-6,FACTOR HUMANO SPA,21-07-2022,21-07-2022,21-07-2022,2022,Julio,IQUIQUE,1,SpA,CONSTITUCIÓN,1000000,IQUIQUE,1
3921708,77607603-1,COMERCIALIZADORA Y FABRICACION DE MUEBLES EDUARDO BAEZA E.I.R.L.,21-07-2022,21-07-2022,21-07-2022,2022,Julio,VILLA ALEMANA,5,EIRL,CONSTITUCIÓN,3000000,VILLA ALEMANA,5
3967289,77608661-4,MARCO JADUE JADUE E.I.R.L.,22-07-2022,22-07-2022,22-07-2022,2022,Julio,PROVIDENCIA,13,EIRL,CONSTITUCIÓN,300000,PROVIDENCIA,13
3967677,77608645-2,Segtek SpA,22-07-2022,22-07-2022,22-07-2022,2022,Julio,CURICO,7,SpA,CONSTITUCIÓN,2000000,CURICO,7
3964008,77607934-0,Consultora la Toscana SpA,22-07-2022,22-07-2022,22-07-2022,2022,Julio,LO PRADO,13,SpA,CONSTITUCIÓN,3000000,LAS CONDES,13
3967883,77608696-7,Transporte de Carga Mirna Avalos Velásquez E.I.R.L.,23-07-2022,23-07-2022,23-07-2022,2022,Julio,COQUIMBO,4,EIRL,CONSTITUCIÓN,3500000,COQUIMBO,4
3968997,77608863-3,Corporación J&L Limitada,24-07-2022,24-07-2022,24-07-2022,2022,Julio,ÑUÑOA,13,SRL,CONSTITUCIÓN,400000,ÑUÑOA,13
3899005,77609338-6,INVERSIONES PRISMA SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,QUILLOTA,5,SpA,CONSTITUCIÓN,5000000,QUILLOTA,5
3970310,77609285-1,CONTRATISTA DE SERVICIOS INTEGRALES DE PERSONAL Y AGRICOLAS SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,LA UNION,14,SpA,CONSTITUCIÓN,5000000,LA UNION,14
3969609,77609061-1,VESAL SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,LAS CONDES,13,SpA,CONSTITUCIÓN,6000000,LAS CONDES,13
3963997,77609243-6,WIC SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,VITACURA,13,SpA,CONSTITUCIÓN,600000,VITACURA,13
3969346,77609152-9,TRANSPORTES MARCELO LEPE MORALES SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,MAIPU,13,SpA,CONSTITUCIÓN,1000000,MAIPU,13
3954884,77609246-0,OPTICA JESSICA ALEJANDRA PALMA RIVAS E.I.R.L.,25-07-2022,25-07-2022,25-07-2022,2022,Julio,QUINTA NORMAL,13,EIRL,CONSTITUCIÓN,2000000,QUINTA NORMAL,13
3969483,77609031-K,Cce SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,SAN BERNARDO,13,SpA,CONSTITUCIÓN,17000000,SAN BERNARDO,13
3970203,77609239-8,Ñuñoa Erótica SpA,25-07-2022,25-07-2022,25-07-2022,2022,Julio,ÑUÑOA,13,SpA,CONSTITUCIÓN,2000000,ÑUÑOA,13
3971827,77609711-K,Hacienda Quilapan finca 2 Spa,26-07-2022,26-07-2022,26-07-2022,2022,Julio,SAN FERNANDO,6,SpA,CONSTITUCIÓN,1000000,SAN FERNANDO,6
3972118,77609686-5,Buba SpA,26-07-2022,26-07-2022,26-07-2022,2022,Julio,CASTRO,10,SpA,CONSTITUCIÓN,10000000,CASTRO,10
3971051,77609659-8,Servicios Medicos integrales SpA,26-07-2022,26-07-2022,26-07-2022,2022,Julio,ÑUÑOA,13,SpA,CONSTITUCIÓN,2000000,ÑUÑOA,13
3970044,77609589-3,A M SpA,26-07-2022,26-07-2022,26-07-2022,2022,Julio,MELIPILLA,13,SpA,CONSTITUCIÓN,85000000,MELIPILLA,13
3935890,77610195-8,Impresión 3D Eva Grace Gómez Veliz E.I.R.L.,26-07-2022,26-07-2022,27-07-2022,2022,Julio,SAN JOAQUIN,13,EIRL,CONSTITUCIÓN,800000,SAN JOAQUIN,13
3947470,77610447-7,Inversiones Zamora Olazo Limitada,20-07-2022,27-07-2022,27-07-2022,2022,Julio,TIERRA AMARILLA,3,SRL,CONSTITUCIÓN,1000000,TIERRA AMARILLA,3
3965425,77610589-9,BAHIAPADEL SOCIEDAD LIMITADA,27-07-2022,27-07-2022,27-07-2022,2022,Julio,COPIAPO,3,SRL,CONSTITUCIÓN,20000000,COPIAPO,3
3975983,77610714-K,Ventas Maria Abarca E.I.R.L.,27-07-2022,27-07-2022,27-07-2022,2022,Julio,LA FLORIDA,13,EIRL,CONSTITUCIÓN,1000000,LA FLORIDA,13
3974752,77610425-6,Innova Mediadores SpA,27-07-2022,27-07-2022,27-07-2022,2022,Julio,TALCA,7,SpA,CONSTITUCIÓN,3000000,TALCA,7
3976624,77610864-2,Elaboradora de alimentos Flavia Salomón Reyes E.I.R.L.,28-07-2022,28-07-2022,28-07-2022,2022,Julio,PEÑALOLEN,13,EIRL,CONSTITUCIÓN,300000,PEÑALOLEN,13
3977723,77611266-6,SERVICIOS AGRICOLAS VIDAL SPA,28-07-2022,28-07-2022,28-07-2022,2022,Julio,PERALILLO,6,SpA,CONSTITUCIÓN,4000000,PERALILLO,6
3975932,77612147-9,QTC COMERCIALIZADORA, PROYECTOS Y DESARROLLO LIMITADA,28-07-2022,29-07-2022,29-07-2022,2022,Julio,QUILLOTA,5,SRL,CONSTITUCIÓN,20000000,QUILLOTA,5
3927424,77612428-1,RR Broker Spa,30-07-2022,30-07-2022,30-07-2022,2022,Julio,PUDAHUEL,13,SpA,CONSTITUCIÓN,500000,PUDAHUEL,13
3980668,77612535-0,Vivero Linares de Perales SpA,31-07-2022,31-07-2022,31-07-2022,2022,Julio,TALCA,7,SpA,CONSTITUCIÓN,3000000,TALCA,7
3982556,77613036-2,Avello&Asociados SpA,01-08-2022,01-08-2022,01-08-2022,2022,Agosto,LOS ANGELES,8,SpA,CONSTITUCIÓN,500000,LOS ANGELES,8
3950583,77612777-9,Transportes Pamar Patricia Angelica Espejo Villalon E.I.R.L.,01-08-2022,01-08-2022,01-08-2022,2022,Agosto,COQUIMBO,4,EIRL,CONSTITUCIÓN,4000000,COQUIMBO,4
3980160,77612717-5,Royal SpA,01-08-2022,01-08-2022,01-08-2022,2022,Agosto,LIMACHE,5,SpA,CONSTITUCIÓN,3000000,LIMACHE,5
3894619,77612993-3,Towers sociedad de responsabilidad limitada,01-08-2022,01-08-2022,01-08-2022,2022,Agosto,TALCAHUANO,8,SRL,CONSTITUCIÓN,1000000,TALCAHUANO,8
3982999,77613116-4,Benutre Chile Spa,01-08-2022,01-08-2022,01-08-2022,2022,Agosto,MACUL,13,SpA,CONSTITUCIÓN,3500000,MACUL,13
3983827,77613423-6,MAURICIO NUDMAN INVERSIONES SpA,02-08-2022,02-08-2022,02-08-2022,2022,Agosto,VITACURA,13,SpA,CONSTITUCIÓN,1000000,VITACURA,13
3984962,77613714-6,Transportes Daniel Ortiz E.I.R.L.,02-08-2022,02-08-2022,02-08-2022,2022,Agosto,PUENTE ALTO,13,EIRL,CONSTITUCIÓN,50000,PUENTE ALTO,13
3964768,77613343-4,Sociedad Centro Medico y Estético Doctora Ana Rosa Castaño Herrera E.I.R.L.,02-08-2022,02-08-2022,02-08-2022,2022,Agosto,SAN FELIPE,5,EIRL,CONSTITUCIÓN,2000000,SAN FELIPE,5
3986986,77614309-K,Ventas de artículos importados Marcela Martínez E.I.R.L.,03-08-2022,03-08-2022,03-08-2022,2022,Agosto,VIÑA DEL MAR,5,EIRL,CONSTITUCIÓN,500000,VIÑA DEL MAR,5
3987857,77614459-2,Comercial Susana Pinto Azocar E.I.R.L.,03-08-2022,03-08-2022,03-08-2022,2022,Agosto,ALTO HOSPICIO,1,EIRL,CONSTITUCIÓN,300000,ALTO HOSPICIO,1
3921842,77614325-1,Ts.proChile SpA,03-08-2022,03-08-2022,03-08-2022,2022,Agosto,SAN JOAQUIN,13,SpA,CONSTITUCIÓN,3000000,SAN JOAQUIN,13
3987374,77614754-0,LAS LOMAS SPA,04-08-2022,04-08-2022,04-08-2022,2022,Agosto,PROVIDENCIA,13,SpA,CONSTITUCIÓN,2000000,PROVIDENCIA,13
3987599,77614699-4,Terapia Ocupacional SpA,04-08-2022,04-08-2022,04-08-2022,2022,Agosto,VALDIVIA,14,SpA,CONSTITUCIÓN,500000,VALDIVIA,14
3946869,77615591-8,LA ESTANCIA DEL NONNO SPA,05-08-2022,05-08-2022,05-08-2022,2022,Agosto,EST CENTRAL,13,SpA,CONSTITUCIÓN,20000000,EST CENTRAL,13
3986405,77615968-9,INVERSIONES M&B SPA,05-08-2022,05-08-2022,05-08-2022,2022,Agosto,MAIPU,13,SpA,CONSTITUCIÓN,500000,MAIPU,13
3983800,77615684-1,BIOPELLET MONTT SpA,05-08-2022,05-08-2022,05-08-2022,2022,Agosto,PUERTO MONTT,10,SpA,CONSTITUCIÓN,20000000,PUERTO MONTT,10
3991591,77616127-6,Kinesiólogo Cristóbal Andrés Carrión Sanhueza E.I.R.L.,06-08-2022,06-08-2022,06-08-2022,2022,Agosto,TALCAHUANO,8,EIRL,CONSTITUCIÓN,5000,TALCAHUANO,8
3993214,77616552-2,AVR MAQUINARIAS SpA,08-08-2022,08-08-2022,08-08-2022,2022,Agosto,PADRE LAS CASAS,9,SpA,CONSTITUCIÓN,5000000,PADRE LAS CASAS,9
3992609,77616407-0,Sociedad Agricola Nuevo Reino SpA,08-08-2022,08-08-2022,08-08-2022,2022,Agosto,OLIVAR,6,SpA,CONSTITUCIÓN,1000000,OLIVAR,6
3989177,77616521-2,Bonared SpA,08-08-2022,08-08-2022,08-08-2022,2022,Agosto,PROVIDENCIA,13,SpA,CONSTITUCIÓN,500000,PROVIDENCIA,13
3990888,77616403-8,S & M Ingeniería SpA,08-08-2022,08-08-2022,08-08-2022,2022,Agosto,CALAMA,2,SpA,CONSTITUCIÓN,6000000,CALAMA,2
3989618,77616516-6,PintoyGómez Limitada,04-08-2022,08-08-2022,08-08-2022,2022,Agosto,PADRE HURTADO,13,SRL,CONSTITUCIÓN,7500000,PADRE HURTADO,13
3992331,77616732-0,Rentas e Inversiones Inmobiliarias J & G SpA,08-08-2022,08-08-2022,08-08-2022,2022,Agosto,CERRILLOS,13,SpA,CONSTITUCIÓN,130000000,CERRILLOS,13
3994442,77617012-7,Multiempresas Eco Sustentable SpA,09-08-2022,09-08-2022,09-08-2022,2022,Agosto,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,5000000,CONCEPCIÓN,8
3993628,77617417-3,EA SERVICIOS GASTRONOMICOS SPA,09-08-2022,09-08-2022,09-08-2022,2022,Agosto,IQUIQUE,1,SpA,CONSTITUCIÓN,5000000,IQUIQUE,1
3997611,77617698-2,Concepto Kinésico SpA,10-08-2022,10-08-2022,10-08-2022,2022,Agosto,CHILLAN,16,SpA,CONSTITUCIÓN,5000000,CHILLAN,16
3993026,77617679-6,Vahu Arquitectura SpA,10-08-2022,10-08-2022,10-08-2022,2022,Agosto,VITACURA,13,SpA,CONSTITUCIÓN,200000,VITACURA,13
3992839,77617683-4,Distribuidora de suplementos alimenticios  SpA,10-08-2022,10-08-2022,10-08-2022,2022,Agosto,SANTIAGO,13,SpA,CONSTITUCIÓN,2000000,SANTIAGO,13
3999372,77618279-6,Consultoría Informática Ricardo Hernández Salinas E.I.R.L.,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,CONCEPCIÓN,8,EIRL,CONSTITUCIÓN,1500000,CONCEPCIÓN,8
3996099,77618408-K,Taller Bagual SpA,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,PUNTA ARENAS,12,SpA,CONSTITUCIÓN,3500000,PUNTA ARENAS,12
3999461,77618475-6,SOCIEDAD COMERCIAL CEAWOOD SPA,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,OSORNO,10,SpA,CONSTITUCIÓN,50000000,OSORNO,10
3997307,77618383-0,Francisco monsalve obras menores de construcción E.I.R.L.,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,ARICA,15,EIRL,CONSTITUCIÓN,1000000,ARICA,15
3994527,77618494-2,INVERSIONES RIO NILO SPA,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,LA SERENA,4,SpA,CONSTITUCIÓN,5000000,LA SERENA,4
3918518,77618413-6,CHAPUZON SPA,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,PUDAHUEL,13,SpA,CONSTITUCIÓN,2000000,PUDAHUEL,13
4000616,77619252-K,Comercio Luis Alejandro Guajardo Guajardo E.I.R.L.,11-08-2022,11-08-2022,11-08-2022,2022,Agosto,PUENTE ALTO,13,EIRL,CONSTITUCIÓN,3500000,PUENTE ALTO,13
4002262,77619646-0,Productora Gráfica Pamela Tolaba E.I.R.L.,12-08-2022,12-08-2022,12-08-2022,2022,Agosto,ANTOFAGASTA,2,EIRL,CONSTITUCIÓN,4000000,ANTOFAGASTA,2
3995906,77619963-K,TRANSPORTES PETAL SPA,12-08-2022,12-08-2022,12-08-2022,2022,Agosto,ANTOFAGASTA,2,SpA,CONSTITUCIÓN,5000000,ANTOFAGASTA,2
4001674,77619546-4,RESTAURANT CAROLINA GALLARDO AVILA TRONCOS GRILL E.I.R.L.,12-08-2022,12-08-2022,12-08-2022,2022,Agosto,SAN ANTONIO,5,EIRL,CONSTITUCIÓN,20000000,SAN ANTONIO,5
4003936,77620206-1,Glitter Puqbar  SpA,13-08-2022,13-08-2022,13-08-2022,2022,Agosto,PUNTA ARENAS,12,SpA,CONSTITUCIÓN,3100000,PUNTA ARENAS,12
3998769,77620295-9,Master GPS Telecomunicaciones Limitada,11-08-2022,14-08-2022,14-08-2022,2022,Agosto,ANTOFAGASTA,2,SRL,CONSTITUCIÓN,1500000,ANTOFAGASTA,2
4005276,77620417-K,Pinda Cine SpA,15-08-2022,15-08-2022,15-08-2022,2022,Agosto,ÑUÑOA,13,SpA,CONSTITUCIÓN,1000000,ÑUÑOA,13
4003410,77620479-K,VILLAGRAN LIMITADA,14-08-2022,15-08-2022,15-08-2022,2022,Agosto,PUENTE ALTO,13,SRL,CONSTITUCIÓN,5000000,EL QUISCO,5
4005773,77620483-8,Alvalenzur SpA,15-08-2022,15-08-2022,15-08-2022,2022,Agosto,CUREPTO,7,SpA,CONSTITUCIÓN,500000,CUREPTO,7
4000681,77621068-4,Comercial Alejandra Sagrista Gorigoitia E.I.R.L.,16-08-2022,16-08-2022,16-08-2022,2022,Agosto,MELIPILLA,13,EIRL,CONSTITUCIÓN,1500000,MELIPILLA,13
4007945,77621134-6,RaidoIT SpA,16-08-2022,16-08-2022,16-08-2022,2022,Agosto,PUDAHUEL,13,SpA,CONSTITUCIÓN,100000,PUDAHUEL,13
3985958,77620673-3,Servicios Acuícolas y Construcciones SAN-SAN SpA,16-08-2022,16-08-2022,16-08-2022,2022,Agosto,CASTRO,10,SpA,CONSTITUCIÓN,4000000,CASTRO,10
4010986,77622009-4,COMERCIAL IGNACIO MATIAS PARRA DEL VALLE  E.I.R.L.,17-08-2022,17-08-2022,17-08-2022,2022,Agosto,RENCA,13,EIRL,CONSTITUCIÓN,1000000,RENCA,13
4005301,77621317-9,FLV CHILE SpA,17-08-2022,17-08-2022,17-08-2022,2022,Agosto,PROVIDENCIA,13,SpA,CONSTITUCIÓN,8000000,PROVIDENCIA,13
3988712,77621918-5,SERVICIOS AGRICOLAS GUERRERO Y MUÑOZ SPA,17-08-2022,17-08-2022,17-08-2022,2022,Agosto,QUILLOTA,5,SpA,CONSTITUCIÓN,100000,QUILLOTA,5
4013175,77623234-3,Eco Restore SpA,18-08-2022,18-08-2022,18-08-2022,2022,Agosto,DOÑIHUE,6,SpA,CONSTITUCIÓN,4000000,DOÑIHUE,6
3960498,77622939-3,Transportes  Woldarsky SPA,18-08-2022,18-08-2022,18-08-2022,2022,Agosto,ÑUÑOA,13,SpA,CONSTITUCIÓN,200000,ÑUÑOA,13
4012401,77623006-5,Hebi Japan Food SpA,18-08-2022,18-08-2022,18-08-2022,2022,Agosto,IQUIQUE,1,SpA,CONSTITUCIÓN,1000000,IQUIQUE,1
4011979,77622958-K,Carlos Reveco Salas Ingeniería Civil E.I.R.L.,18-08-2022,18-08-2022,18-08-2022,2022,Agosto,MOLINA,7,EIRL,CONSTITUCIÓN,5000000,MOLINA,7
4012396,77623887-2,Transporte Ejecutivo SBSV Spa,19-08-2022,19-08-2022,19-08-2022,2022,Agosto,PUENTE ALTO,13,SpA,CONSTITUCIÓN,1000000,PUENTE ALTO,13
4013337,77623337-4,CONSTRUCCION GUSTAVO SEBASTIAN CABELLO ZUÑIGA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,19-08-2022,19-08-2022,19-08-2022,2022,Agosto,SANTIAGO,13,EIRL,CONSTITUCIÓN,200000,SANTIAGO,13
3990160,77623518-0,PUNTO ANIMAL SPA,19-08-2022,19-08-2022,19-08-2022,2022,Agosto,LAS CONDES,13,SpA,CONSTITUCIÓN,500000,LAS CONDES,13
4015083,77624131-8,Gastronomía Romarin SpA,20-08-2022,20-08-2022,20-08-2022,2022,Agosto,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
4016573,77624213-6,BRUNO RATTI MESSAGE AND STYLE SPA,21-08-2022,21-08-2022,21-08-2022,2022,Agosto,TALAGANTE,13,SpA,CONSTITUCIÓN,1000000,TALAGANTE,13
4017472,77624483-K,REFRIGERACION  FELIX ENRIQUE PEREZ Empresa Individual de Responsabilidad Limitada,22-08-2022,22-08-2022,22-08-2022,2022,Agosto,SANTIAGO,13,EIRL,CONSTITUCIÓN,3000000,SANTIAGO,13
4013064,77624318-3,Los Nanos SpA,22-08-2022,22-08-2022,22-08-2022,2022,Agosto,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,5000000,CONCEPCIÓN,8
4021404,77625582-3,CONSTRUCCIONES ARASH PEREZ SPA,23-08-2022,23-08-2022,23-08-2022,2022,Agosto,INDEPENDENCIA,13,SpA,CONSTITUCIÓN,100000,INDEPENDENCIA,13
4020315,77625607-2,FABRICACION Y DISEÑO FRANCHESKA ALCAYAGA E.I.R.L.,23-08-2022,23-08-2022,23-08-2022,2022,Agosto,TOCOPILLA,2,EIRL,CONSTITUCIÓN,500000,TOCOPILLA,2
3928392,77625027-9,Servicios Gastronómicos y Comerciales Milú SPA,22-08-2022,23-08-2022,23-08-2022,2022,Agosto,FUTRONO,14,SpA,CONSTITUCIÓN,4000000,FUTRONO,14
4024391,77626936-0,SOCIEDAD DE SERVICIOS ENNVIOS SPA,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,LAS CONDES,13,SpA,CONSTITUCIÓN,1000000,LAS CONDES,13
4022795,77625919-5,Silva, Ibañez y Castillo Limitada,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,VALDIVIA,14,SRL,CONSTITUCIÓN,9000,VALDIVIA,14
4019003,77626012-6,CORRETAJES PATAGONIA SPA,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,PUERTO MONTT,10,SpA,CONSTITUCIÓN,3000000,PUERTO MONTT,10
4023733,77626271-4,Indigo SpA,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,MACUL,13,SpA,CONSTITUCIÓN,5000000,MACUL,13
4017491,77626329-K,TRANSPORTES YÁÑEZ SpA,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,PUENTE ALTO,13,SpA,CONSTITUCIÓN,1000000,PUENTE ALTO,13
4022162,77626193-9,TRANSPORTES DYM SPA,24-08-2022,24-08-2022,24-08-2022,2022,Agosto,CONCEPCIÓN,8,SpA,CONSTITUCIÓN,500000,CONCEPCIÓN,8
4025030,77627032-6,Construcciones Genesis Astudillo E.I.R.L.,25-08-2022,25-08-2022,25-08-2022,2022,Agosto,JUAN FERNANDEZ,5,EIRL,CONSTITUCIÓN,1200000,JUAN FERNANDEZ,5
4026511,77627615-4,TRANSPORTES JUAN ANDRES ARAYA FAVREAU E.I.R.L.,25-08-2022,25-08-2022,25-08-2022,2022,Agosto,MELIPILLA,13,EIRL,CONSTITUCIÓN,20000000,MELIPILLA,13
4015798,77627238-8,Escafandra Austral SpA,24-08-2022,25-08-2022,25-08-2022,2022,Agosto,AYSEN,11,SpA,CONSTITUCIÓN,3000000,AYSEN,11
4022822,77627276-0,Servicios del Sur SpA,25-08-2022,25-08-2022,25-08-2022,2022,Agosto,CURICO,7,SpA,CONSTITUCIÓN,2000000,CURICO,7
4027910,77627891-2,INVERSIONES SANTA MARIA SpA,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,CURICO,7,SpA,CONSTITUCIÓN,5000000,CURICO,7
4028255,77628305-3,TRANSPORTES ZERAUS SpA,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,PUENTE ALTO,13,SpA,CONSTITUCIÓN,1000000,PUENTE ALTO,13
4027383,77627738-K,SERVICIOS MINEROS E INTEGRALES SPA,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,LA SERENA,4,SpA,CONSTITUCIÓN,1000000,LA SERENA,4
4026569,77628164-6,Delta Topografía SpA,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,FUTALEUFU,10,SpA,CONSTITUCIÓN,3000000,FUTALEUFU,10
4027452,77628171-9,COMERCIALIZADORA GUID LIVE Limitada,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,IQUIQUE,1,SRL,CONSTITUCIÓN,30000000,IQUIQUE,1
4003855,77627851-3,Comercializadora H&J SpA,26-08-2022,26-08-2022,26-08-2022,2022,Agosto,LA CISTERNA,13,SpA,CONSTITUCIÓN,1000000,LA CISTERNA,13
4033221,77629379-2,SERVICIOS DE CONTABILIDAD CLAUDIA ANDREA CAMPOS TOLEDO E.I.R.L.,29-08-2022,29-08-2022,29-08-2022,2022,Agosto,CONCEPCIÓN,8,EIRL,CONSTITUCIÓN,1000000,CONCEPCIÓN,8
4026766,77629112-9,Jardinería sustentable SpA,29-08-2022,29-08-2022,29-08-2022,2022,Agosto,MOLINA,7,SpA,CONSTITUCIÓN,3500000,MOLINA,7
3983153,77629274-5,Inversiones y Comercializadora CC SpA,29-08-2022,29-08-2022,29-08-2022,2022,Agosto,FLORIDA,8,SpA,CONSTITUCIÓN,7000000,FLORIDA,8
4030011,77628912-4,Jehova Jireh Limitada,28-08-2022,29-08-2022,29-08-2022,2022,Agosto,PUDAHUEL,13,SRL,CONSTITUCIÓN,1000000,PUDAHUEL,13
4030705,77628982-5,INVERSIONES Y RENTAS NAHUEL LIMITADA,29-08-2022,29-08-2022,29-08-2022,2022,Agosto,SAGRADA FAMILIA,7,SRL,CONSTITUCIÓN,4000000,SAGRADA FAMILIA,7
3960804,77628682-6,INVERSIONES JEL SPA,29-08-2022,29-08-2022,29-08-2022,2022,Agosto,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
4035827,77630186-8,Comercializadora EconoClean SpA,30-08-2022,30-08-2022,30-08-2022,2022,Agosto,CURICO,7,SpA,CONSTITUCIÓN,3000000,CURICO,7
4031362,77629634-1,DIMATICA FILMS SpA,30-08-2022,30-08-2022,30-08-2022,2022,Agosto,PROVIDENCIA,13,SpA,CONSTITUCIÓN,1000000,PROVIDENCIA,13
4017373,77629824-7,Transporte Elvirita SpA,30-08-2022,30-08-2022,30-08-2022,2022,Agosto,MAIPU,13,SpA,CONSTITUCIÓN,300000,MAIPU,13
4032545,77630098-5,LOS VRUJOS LAB SpA,30-08-2022,30-08-2022,30-08-2022,2022,Agosto,SANTIAGO,13,SpA,CONSTITUCIÓN,5000000,SANTIAGO,13
4034752,77630176-0,Sociedad Dental Lagos Temuco SpA,30-08-2022,30-08-2022,30-08-2022,2022,Agosto,TEMUCO,9,SpA,CONSTITUCIÓN,10000000,TEMUCO,9
4033039,77630965-6,Breath SpA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,VIÑA DEL MAR,5,SpA,CONSTITUCIÓN,2000000,VIÑA DEL MAR,5
4033946,77630674-6,Distribuidora Arcoiris SpA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,LLAY-LLAY,5,SpA,CONSTITUCIÓN,500000,LLAY-LLAY,5
4036638,77630881-1,CSV MARKET SPA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,NUEVA IMPERIAL,9,SpA,CONSTITUCIÓN,5000000,NUEVA IMPERIAL,9
4031068,77630791-2,DJD CORREDORES DE PROPIEDADES SpA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,MAIPU,13,SpA,CONSTITUCIÓN,8000000,MAIPU,13
4033041,77630779-3,Amasandería y Reposteria Huife SpA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,PUCON,9,SpA,CONSTITUCIÓN,500000,PUCON,9
4036197,77630684-3,OVERDELIVER CONSULTORES SpA,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,PROVIDENCIA,13,SpA,CONSTITUCIÓN,500000,PROVIDENCIA,13
4036169,77630209-0,Ariel Raúl Guerra Díaz Arte y Tatuajes E.I.R.L.,31-08-2022,31-08-2022,31-08-2022,2022,Agosto,SAN VICENTE T-T,6,EIRL,CONSTITUCIÓN,500000,SAN VICENTE T-T,6
